Feature_Date,Minimum,Maximum,Mean,Median,Variance,Standard_Deviation,Skewness,Kurtosis,IQR,Percentile_25,Percentile_50,Percentile_75,Percentile_90,Percentile_95,Percentile_99
2014/01/01,0.0,50.36887027554679,27.26910361550077,26.94057309440415,78.42838270617412,8.855980053397484,-0.1817846540782431,0.3782026273303094,12.620658573842498,20.763744027929206,26.94057309440415,33.384402601771704,39.31839743893491,41.47295122341247,46.12651223595339
2014/01/02,0.0,52.41538887977983,27.251933447194247,27.26125815817312,72.2483415252544,8.499902442102169,-0.2670528470501651,0.47221739031566834,11.918028600194997,21.197329216086597,27.26125815817312,33.115357816281595,38.63177602814915,40.857243341324285,44.85886188729513
2014/01/03,0.0,53.73561155899922,27.466013771043436,27.428271303081026,72.26083888915429,8.500637557804373,-0.14803249068981528,0.2467774800392024,12.805329721729244,20.896047168333716,27.428271303081026,33.70137689006296,38.41524010077518,41.62829445126558,45.40831362637993
2014/01/04,0.0,49.77673868307284,27.502910644890513,27.519117122158306,74.59220376627576,8.63667781998818,-0.23655855184565033,0.38563271500984664,12.620638906461522,21.323698423223597,27.519117122158306,33.94433732968512,38.71467426594962,41.07263805632064,45.864526557197806
2014/01/05,0.0,52.051015950964256,27.708116683605844,27.593095048381088,73.30996828744084,8.562124052327253,-0.14231706063504707,0.26468615145088625,12.288229220865595,21.416703943101034,27.593095048381088,33.70493316396663,39.2760593121776,41.953082470491125,45.551716562191
2014/01/06,0.0,52.128474590515054,27.761363343972892,27.60857841819397,77.0227045425896,8.776258003419771,-0.27745187870886734,0.436666795668629,12.807182932550639,21.56381633092699,27.60857841819397,34.37099926347763,38.929014600313394,41.807885685829156,45.61041700266419
2014/01/07,0.0,51.47606525828854,27.68107656207529,27.564961140692915,75.8067109401843,8.706704941605883,-0.26278428441966645,0.3125003328791931,12.82221645627235,21.449282139981477,27.564961140692915,34.27149859625383,39.005489500262264,41.28706104215082,45.18623182812442
2014/01/08,0.0,52.05402088658786,28.069692247958034,28.01837082996242,71.65625815645619,8.46500195844373,-0.2065393545164134,0.15955874552093974,12.765174574594294,21.54638331106111,28.01837082996242,34.311557885655404,39.342695426505536,41.686642290335215,44.67864065508522
2014/01/09,0.0,53.08852648354497,27.872676897905826,27.578259910572832,72.64443118527747,8.523170254387592,-0.17021517006095815,0.4024996306764823,12.4571454926884,21.541673787077936,27.578259910572832,33.99881927976634,39.01185592156079,41.80381672939128,46.05145688650098
2014/01/10,0.0,54.70591588010885,28.012000374783774,27.713947309864352,73.8341021130608,8.592677237803175,-0.23153583543149256,0.49822277335051623,12.452630694171326,21.57366589282109,27.713947309864352,34.026296586992416,39.0048512156483,41.85276140509864,45.86090310776721
2014/01/11,0.0,50.6316422667747,28.012960296136438,27.821702094243562,70.63130529357616,8.404243290955835,-0.1743927718262039,0.24982252267664506,12.612820896000741,21.649527319978816,27.821702094243562,34.26234821597956,39.245812555224056,41.892661731066084,45.443530785907235
2014/01/12,0.0,51.57471508544938,28.10058201633195,27.83844557565106,73.0346608894681,8.546031879736239,-0.2253639387041541,0.36762131832040046,12.486623621904432,21.808021765817966,27.83844557565106,34.2946453877224,39.24377910826173,41.67541176249656,45.63734121402728
2014/01/13,0.0,52.71712540908851,28.05553679674719,28.28551712872858,75.91070262213253,8.712674825914975,-0.39172422369039855,0.6609391406144227,12.64269287503232,21.70318588240757,28.28551712872858,34.34587875743989,39.14366221096302,41.48005965955827,45.70774478843382
2014/01/14,0.0,56.1753164755068,28.13561713922638,27.82222272091195,73.40089489947614,8.567432223220452,-0.24781630815896188,0.5286754689075366,12.675951662975159,21.867716543470678,27.82222272091195,34.54366820644584,39.215382956879445,41.69844513282779,45.88821196506154
2014/01/15,0.0,52.83855174157067,28.50835673368347,28.423921388265324,77.52709393478281,8.80494712844903,-0.2037146774842759,0.4035534660546527,12.928330453329202,21.90103754714631,28.423921388265324,34.82936800047551,40.08856371979151,42.491495792034456,47.204665346455215
2014/01/16,0.0,50.68140935111124,28.369720672666123,28.1577590415235,71.17479981937971,8.436515857827787,-0.2585067887656895,0.42194864670520316,12.401261049392104,22.24437935166383,28.1577590415235,34.645640401055935,39.35345182537176,41.59462406050284,46.06074802963274
2014/01/17,0.0,54.96634924773007,28.151473439871573,28.28971483360576,76.89755248459326,8.769124955466951,-0.3763265681764425,0.6573802859791291,12.823582081673582,21.726057587553843,28.28971483360576,34.549639669227425,39.55720280022716,41.71504389424605,45.571045675090005
2014/01/18,0.0,50.83337885149764,28.411299596541635,28.22758901567925,75.86171068593376,8.709862839673985,-0.3571033226075192,0.6693696988971864,12.363783805960512,22.329386443743335,28.22758901567925,34.69317024970385,39.390005800532904,42.356291963709765,46.35917060984957
2014/01/19,0.0,52.06216522278755,28.369515338945174,28.47550985457096,72.90516416907131,8.538452094441434,-0.32632981004099315,0.7597926528423757,12.091594197268101,22.2108258120086,28.47550985457096,34.3024200092767,38.955346106406665,42.03222494446128,46.157260166150856
2014/01/20,0.0,51.157227062461445,28.638815658892106,28.695012593035106,69.79806848935822,8.354523833789584,-0.27015189540191814,0.46890388472388134,12.333904734554523,22.48476794586398,28.695012593035106,34.8186726804185,39.47467269404123,42.06000412009056,45.899589636707624
2014/01/21,0.0,50.79082922905759,28.51015857504103,28.38404429336375,74.75185108509447,8.645915283247602,-0.34969240278763297,0.6659035766089678,12.788946892101368,22.37429457847529,28.38404429336375,35.16324147057666,39.248131439992974,41.860325978911746,46.712836024571395
2014/01/22,0.0,54.62855545272424,28.573777471040266,28.67060693171713,76.49419918316691,8.746096225354881,-0.4034232985317812,0.6989031506750503,12.909934947039677,22.178122575233527,28.67060693171713,35.0880575222732,39.63216998682365,41.82359554962963,46.7363235880579
2014/01/23,0.0,49.93611740980063,28.861911932123693,28.803665525078856,74.1796623821727,8.612761600217011,-0.37968123871238957,0.6756330557487793,12.447631679020411,22.77736965906952,28.803665525078856,35.22500133808993,39.98582480422614,42.46223733479876,46.30346030165573
2014/01/24,0.0,51.554191637260885,28.911935429083584,28.685387845726986,74.70417276650932,8.64315756922835,-0.33462391281786386,0.6628920992412777,12.628332341024525,22.708451970123555,28.685387845726986,35.33678431114808,39.98439503487109,42.48104831101501,46.93335793148838
2014/01/25,0.0,50.658711872897655,28.9463890936532,28.917564052534633,73.77416255551748,8.589188701822629,-0.26560613537361183,0.48843210975817364,12.725371556964031,22.4401776983165,28.917564052534633,35.16554925528053,40.53762692042528,42.58306544357527,46.33044227759537
2014/01/26,0.0,53.06717284213681,28.85412078318973,28.890779229428333,75.3063957726595,8.677925775936291,-0.3665275941100643,0.8055677409130109,12.146231761962213,22.763714403075376,28.890779229428333,34.90994616503759,40.05591101564505,42.75826947122904,46.83421528255323
2014/01/27,0.0,54.33435657787636,29.028849584676617,28.84904409044849,77.51863396939595,8.804466705564622,-0.33952307634486595,0.7043845294398414,12.702447515764987,22.578198824284293,28.84904409044849,35.28064634004928,40.46082400206478,42.675235234323424,46.722576599317115
2014/01/28,0.0,52.10417143495675,29.28435465028679,29.273564166332935,78.37058877909533,8.852716463272465,-0.3234629190377996,0.690800410777662,13.032602028313313,22.839361933746602,29.273564166332935,35.871963962059915,40.40059830669689,43.060331986548455,48.17553225440578
2014/01/29,0.0,51.592278323360446,29.28300755502561,29.18878790068857,70.3576463987164,8.387946494745684,-0.2016173048733945,0.3213421135547847,12.56729017412193,22.957231565921383,29.18878790068857,35.52452174004331,40.640527752118224,42.66536101466024,46.243445351937225
2014/01/30,0.0,52.566124577800856,29.098853273753885,28.93781677302856,76.48031508670199,8.745302458274498,-0.3739069058414345,0.7047232208999721,12.906358011529232,22.693931800448272,28.93781677302856,35.600289811977504,40.364954249800135,42.95450352149066,46.57814370310159
2014/01/31,0.0,52.97092804319459,29.197843880447714,29.037202496711817,73.30464075179327,8.561812936043001,-0.2340095805510203,0.6362502067358986,12.494309911181016,22.83110269549923,29.037202496711817,35.325412606680246,40.03710468990394,43.31274556412044,47.46174896713644
2014/02/01,0.0,50.731716958970594,29.202395484209127,29.049670508600784,74.60745092398456,8.637560472956734,-0.32358250201202227,0.7320211363093359,12.405349690855846,22.863805992679605,29.049670508600784,35.26915568353545,40.45324414966112,42.875922066331704,47.234612033644886
2014/02/02,0.0,52.10976267307905,29.219684627969006,29.344266291437076,78.92731285956204,8.884104505213907,-0.4550040867535078,0.9296289658622894,12.647327894682434,23.064991099132804,29.344266291437076,35.71231899381524,40.40520117794965,43.06674660354974,47.04526182465414
2014/02/03,0.0,54.19298847315597,29.2744354318893,29.200664480932915,81.41622830539963,9.023094164719751,-0.40012815444330857,0.9394038524659551,12.401892455799537,23.15131477842281,29.200664480932915,35.55320723422235,40.8635895663826,43.67616067358008,47.50199786251029
2014/02/04,0.0,51.551497278761126,29.685431844500844,29.510432834312432,78.44046112771383,8.85666196304871,-0.28796987408960417,0.603296320422201,13.086124947491232,23.096903879883943,29.510432834312432,36.183028827375175,41.090222455397125,44.168414504362836,47.824704206387935
2014/02/05,0.0,53.90928938141097,29.545299889951313,29.3317977836694,77.78170390276976,8.819393624437554,-0.34817143073056495,0.7074871836533734,13.097697839068491,23.16219311925318,29.3317977836694,36.25989095832167,40.93347857818196,43.0484284317297,48.22472313111097
2014/02/06,0.0,52.29983825481881,29.361900731596315,29.328661421610697,76.31246276790577,8.735700473797495,-0.45929081249728143,0.9395542417330609,12.485197912611671,23.299798118649573,29.328661421610697,35.784996031261244,40.35789527555564,42.77719718006853,47.1262896033058
2014/02/07,0.0,53.11865780231762,29.734167054442317,29.77669637065268,78.74684586525849,8.873941957510118,-0.3703275494937875,0.6987264869407128,13.217075178550921,23.190598866101546,29.77669637065268,36.40767404465247,41.386051883121524,43.320038211070994,47.60783908341699
2014/02/08,0.0,53.38609141222117,29.62783527584081,29.78414793508842,75.70244541404603,8.700715224281623,-0.46201932238058924,1.0063739666356923,12.29007465559393,23.39039804448876,29.78414793508842,35.68047270008269,40.3813870740831,43.120168272311595,47.678935989132775
2014/02/09,0.0,52.46864557665957,29.78002622568803,29.598738685441692,76.29003828104041,8.734416882714061,-0.34428395945258866,0.6737239143719669,12.953722133288156,23.250369672711717,29.598738685441692,36.20409180599987,40.90496569849027,43.475967725902265,47.24976659932191
2014/02/10,0.0,52.83322958753014,29.72016724268406,29.75931725546218,75.0161513649274,8.661186487134854,-0.33862614265656016,0.9407310973774003,12.007166575083168,23.642071254172187,29.75931725546218,35.649237829255355,40.96014105955653,43.75884269851834,48.20790503507146
2014/02/11,0.0,54.61697142606144,29.87786171994605,29.679757324615636,76.68173774519396,8.756810934649323,-0.30995183118199265,0.7235613126111629,12.53584953787141,23.474258693515093,29.679757324615636,36.0101082313865,40.950271529253435,44.07818307789318,48.27373236087029
2014/02/12,0.0,53.37652377591485,29.917785584201656,30.061136669511733,75.90371401091757,8.71227375665604,-0.40702847405817555,0.8867825330171764,12.78201005224177,23.62648949148039,30.061136669511733,36.40849954372216,40.960139024159886,43.35312465388624,47.77789108880534
2014/02/13,0.0,54.17063355145801,29.933774873591528,29.7818972207634,76.87263294895871,8.767703972475275,-0.3242671289071434,0.813006900419031,12.620073609249363,23.60740779585947,29.7818972207634,36.22748140510883,41.49638203485632,43.89165444481294,48.297642282028384
2014/02/14,0.0,52.802689091293786,29.822874643310087,29.703706466770186,76.84933527186786,8.766375264148111,-0.42344727536637106,0.9587467446831148,12.519298984984719,23.627327595034135,29.703706466770186,36.146626580018854,41.35447174921773,43.50499582750254,47.45723829871336
2014/02/15,0.0,54.968319039331305,29.985732186699696,30.156011349655323,76.0993296339397,8.723492972080605,-0.43584294118308,0.891172525821887,12.59828321647467,23.693571126642333,30.156011349655323,36.291854343117,41.199917480822805,43.343381422677396,47.60672910459671
2014/02/16,0.0,51.91705623071022,29.8602080466836,29.85903325363284,79.46993750239723,8.914591269508504,-0.4730639964195111,1.0101011766520003,12.48088616930859,23.64398005001061,29.85903325363284,36.1248662193192,41.228967714986425,44.07855001534817,47.351799979846874
2014/02/17,0.0,54.33591410194786,30.205709267436568,29.893943162735088,73.79046115785093,8.590137435329597,-0.35689960161876233,0.8583171146698323,12.596833979995822,24.108278877199965,29.893943162735088,36.705112857195786,41.11905938535206,43.77776000618739,47.88601267398759
2014/02/18,0.0,51.62647511450515,30.21868450474124,30.144716117943474,76.48520183874028,8.74558184678071,-0.4024273582371854,0.8659673373925614,12.31623944739669,24.087600046569136,30.144716117943474,36.403839493965826,41.44806304027072,44.170746998591,47.85999510210921
2014/02/19,0.0,51.95804847892394,30.22908222276151,30.007663207412886,74.7848877990764,8.647825611046768,-0.37394898507430036,0.8680848075684637,12.497595770704201,24.01318431956205,30.007663207412886,36.51078009026625,41.52632094421114,44.18761033435452,47.91021834559128
2014/02/20,0.0,51.928112851291246,30.24917974106473,30.30433445462931,73.89748628114356,8.596364713129821,-0.45162591217160913,1.026482482733242,12.36564045494331,24.043295396950064,30.30433445462931,36.408935851893375,41.172994604451894,43.816251645565146,47.516756426911776
2014/02/21,0.0,51.62612111950364,30.215430108275818,30.16229570783508,75.06965312683506,8.66427452974772,-0.41524383752098226,0.9213147309476515,12.616439781239372,23.856449257797543,30.16229570783508,36.472889039036914,41.298179726028465,43.873625557023416,47.4724914773901
2014/02/22,0.0,54.89674546529325,30.556696957918973,30.19333528719536,77.6549714637556,8.812205822820731,-0.33685659049896755,0.6978491194391059,13.093814026256524,23.943963010580248,30.19333528719536,37.03777703683677,41.97402084789357,44.414989641601416,47.77686356826425
2014/02/23,0.0,53.151716268178674,30.247319237000568,30.098210996503912,79.38304542216295,8.909716349141704,-0.39520717425619145,0.8843156432181543,12.862097953172118,23.99276709699911,30.098210996503912,36.85486505017123,41.58832403298791,44.27934531522957,48.67912993715608
2014/02/24,0.0,52.05865420334089,30.48366008337526,30.379151789001604,76.16330589072543,8.727159096219424,-0.37144797043919947,0.8957843460778436,12.716215811723401,24.009670940789825,30.379151789001604,36.725886752513226,41.6634922235879,44.18923411649643,48.984897215432674
2014/02/25,0.0,53.11936502834206,30.495384718023903,30.408043399581484,77.99669400217046,8.831573699073708,-0.41177390795467744,1.0494233429464677,12.368751868844317,24.506577138150075,30.408043399581484,36.87532900699439,41.50976331037525,44.59587508725742,49.15137343840238
2014/02/26,0.0,52.952185982388144,30.34792529796242,30.118950309893957,76.94353274038481,8.771746276562313,-0.4311093978106332,1.0808454834500831,12.378532292080148,24.29161917192118,30.118950309893957,36.67015146400133,41.52577271957215,44.290623767300914,48.04249571401395
2014/02/27,0.0,52.31608188528319,30.34922182442833,30.34606047089777,77.45296541140107,8.800736640270578,-0.5685599126638292,1.2468158376704541,12.441822176792336,24.339427322208913,30.34606047089777,36.78124949900125,41.37266347938502,43.58852147658068,47.991404483799435
2014/02/28,0.0,55.71203743779989,30.372219646638072,30.503576131991448,77.78218186047982,8.819420721367125,-0.4752833276455046,1.1609413198040426,12.403699560904464,24.256694105247014,30.503576131991448,36.66039366615148,41.33466342366113,44.13499293816702,48.61712757852787
2014/03/01,0.0,54.26503239726081,30.794141672088447,30.859993823442476,72.86875816498424,8.536319942749582,-0.26916819512341816,0.7236006897599911,12.424260280406063,24.301458580683505,30.859993823442476,36.72571886108957,41.86726484278789,44.04943978453999,48.7385864660382
2014/03/02,0.0,52.38276047498865,30.757557090541727,30.73419450943117,77.66506580981017,8.81277855218263,-0.454263358173464,1.056867736601908,12.731838838350399,24.47034802321828,30.73419450943117,37.20218686156868,41.94708766330102,44.579429198449795,48.549006911148744
2014/03/03,0.0,59.30908636434037,30.54334073224339,30.74331723198391,73.79472942565741,8.590385871755553,-0.3586366809227799,1.0371905722776988,12.387573423887144,24.30591925041784,30.74331723198391,36.693492674304984,41.39652131576006,44.20518149041699,49.03609253914905
2014/03/04,0.0,52.29995315768974,30.608784210733578,30.407942592956278,78.15351060157398,8.840447420893016,-0.44356649655841046,1.0265435570145143,12.599046603321383,24.43727660213721,30.407942592956278,37.036323205458594,41.78909843873102,44.545591869594794,49.07552890250282
2014/03/05,0.0,53.04160433492969,30.651964752533853,30.626707885305258,81.6733763380268,9.037332368460662,-0.5275039948603869,1.1834720292304843,12.53083891736972,24.427837142315397,30.626707885305258,36.95867605968512,42.46789650830368,44.96504934190577,48.33227538272829
2014/03/06,0.0,54.70891371181665,30.492221644689344,30.67662700535157,77.22977891935449,8.788047503248631,-0.574302547256497,1.277233471875126,12.834687060315122,24.23947082292008,30.67662700535157,37.0741578832352,41.516086545894076,43.819106767942536,47.83617423058553
2014/03/07,0.0,54.231295233071016,30.918731708289847,30.8632959194652,77.28783869103145,8.79135022001919,-0.3840103533234017,0.9554760631679753,12.391684917876319,24.580495563386947,30.8632959194652,36.972180481263266,42.077844770204884,44.718910939473005,49.33426333340271
2014/03/08,0.0,53.8178722687775,30.573895175853224,30.43992102339816,80.50552630244057,8.972487185972492,-0.5368724423624074,1.2924216057773923,12.184022626602541,24.630735558170464,30.43992102339816,36.814758184773005,41.975366116561574,44.576918893316915,49.21059527927291
2014/03/09,0.0,55.24847650683011,30.984192190850287,31.012641612630134,74.25514560103463,8.61714254268981,-0.36654469627585695,0.9380893996146487,12.449746796473839,24.725608215872924,31.012641612630134,37.17535501234676,42.17312781663947,44.58847508428894,48.48418500236069
2014/03/10,0.0,51.81120770836535,30.675428531159938,30.576666763526067,77.53025483296774,8.805126622199577,-0.5263285433299641,1.163257314695465,12.488821363003286,24.597352237978694,30.576666763526067,37.08617360098198,41.98077726194252,43.94286550356619,48.10543180209796
2014/03/11,0.0,53.79685104622386,31.088892633459785,31.10545111195509,78.93976604466334,8.884805346470081,-0.425750764764039,1.071031280121892,12.824486504661571,24.697708268840863,31.10545111195509,37.522194773502434,42.400785575580116,45.409227575527666,49.25249572000638
2014/03/12,0.0,53.53596581715898,31.009016457182597,31.08773487487131,76.58361067464631,8.751206241121638,-0.42433232615651334,0.9791916735850932,12.754806227351935,24.66516375392314,31.08773487487131,37.419969981275074,42.1582562539996,44.71280489572545,49.39167346184498
2014/03/13,0.0,52.47649522655952,30.92984867438007,30.869948029126217,72.97530139230916,8.542558246351566,-0.342190317862108,0.8742175932960374,12.723002456640316,24.563206859605486,30.869948029126217,37.2862093162458,41.89144611226682,44.428395369358746,48.65030522775101
2014/03/14,0.0,55.47097553239128,31.084487997256105,30.76944038406352,73.78250714287475,8.589674449178778,-0.3511273979617609,0.8845930342474082,12.15713071268808,25.04520126861783,30.76944038406352,37.20233198130591,42.295915576403935,44.72152202530967,48.58219048345363
2014/03/15,0.0,52.71318657967221,31.00367090304069,30.912662236605833,76.71647625034399,8.758794223541502,-0.45499571257673277,1.0969129016193597,12.64541817055725,24.823560502982545,30.912662236605833,37.468978673539794,42.02967407421282,44.41354445203482,49.46000937558047
2014/03/16,0.0,53.95840176968097,31.080066691023312,31.03586949102172,73.89044365370698,8.595955075133128,-0.35722625638865446,0.8972980313856986,12.440289051205703,24.74796702998038,31.03586949102172,37.18825608118608,42.43488667636629,45.06636437272824,48.039189676895944
2014/03/17,0.0,54.290087671215154,30.959581332847872,30.876305900567658,78.9374289370422,8.88467382277156,-0.43925303988103426,1.106639998212481,12.743642642444005,24.738468743112147,30.876305900567658,37.48211138555615,42.116039583721616,44.660693538236394,49.79639971641494
2014/03/18,0.0,53.06424210248875,31.026006621746653,30.89931504535722,76.66689191043237,8.755963220025103,-0.3771435741657202,0.9525448728620551,12.877498883488244,24.741027093223032,30.89931504535722,37.618525976711275,42.26139269584134,44.84264954596367,49.50306199199892
2014/03/19,0.0,57.71161387234348,30.831270687950724,31.12233368815466,86.75938562896053,9.31447183843295,-0.6064769592614976,1.2792593097429181,12.814174112478764,24.496992685996464,31.12233368815466,37.31116679847523,42.259198648819854,44.93272595636131,48.88259838742953
2014/03/20,0.0,54.0010505089642,31.092343726437118,31.140746988543473,81.04471253372306,9.002483686945679,-0.5104542748831367,1.2202758090047467,12.680744476533043,24.910930081016488,31.140746988543473,37.59167455754953,42.5556252043085,45.16508051321773,49.24724128970767
2014/03/21,0.0,54.40434077242356,31.042510078691567,30.99335031197262,74.29068171600574,8.619204239139814,-0.3811391533571382,1.090904372499656,12.28715292593202,24.920962664750803,30.99335031197262,37.20811559068282,42.04217640417243,44.961984130013036,49.20689892276033
